"team","squad_number","player_name","player_name_zh","player_name_zh_status","wikipedia_title","position","date_of_birth","club","club_country","caps","goals","squad_status","availability","source_url","verified_at"
"Iran","10","Mehdi Ghayedi","迈赫迪·迦耶迪","wikidata_zh_label","Mehdi_Ghayedi","FW","1998-12-05","Al Nasr","United Arab Emirates Football Association","30","10","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Iran","11","Ali Alipour","阿里·阿里普尔","wikidata_zh_label","Ali_Alipour","FW","1995-11-11","Persepolis","Football Federation Islamic Republic of Iran","14","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Iran","12","Payam Niazmand","帕亞姆·尼亞茲曼德","wikidata_zh_label","Payam_Niazmand","GK","1995-04-06","Persepolis","Football Federation Islamic Republic of Iran","15","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Iran","13","Hossein Kanaanizadegan","侯賽恩·卡納尼","wikidata_zh_label","Hossein_Kanaanizadegan","DF","1994-03-23","Persepolis","Football Federation Islamic Republic of Iran","65","6","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Iran","14","Saman Ghoddos","萨曼·格多斯","wikidata_zh_label","Saman_Ghoddos","MF","1993-09-06","Kalba","United Arab Emirates Football Association","68","3","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Iran","15","Rouzbeh Cheshmi","鲁兹贝赫·切什米","wikidata_zh_label","Rouzbeh_Cheshmi","MF","1993-07-24","Esteghlal","Football Federation Islamic Republic of Iran","40","3","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Iran","16","Mahdi Torabi","迈赫迪·塔雷米","wikidata_zh_label","Mahdi_Torabi","MF","1994-09-10","Tractor","Football Federation Islamic Republic of Iran","52","7","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Iran","17","Arya Yousefi","","missing_zh_label","Arya_Yousefi","DF","2002-04-22","Sepahan","Football Federation Islamic Republic of Iran","14","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Iran","18","Amirhossein Hosseinzadeh","阿米尔霍赛因·霍赛因扎德","wikidata_zh_label","Amirhossein_Hosseinzadeh","FW","2000-10-30","Tractor","Football Federation Islamic Republic of Iran","18","5","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Iran","19","Ali Nemati","阿里·内马蒂","wikidata_zh_label","Ali_Nemati","DF","1996-02-08","Foolad","Football Federation Islamic Republic of Iran","18","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Iran","20","Shahriyar Moghanlou","沙里亚尔·莫汉卢","wikidata_zh_label","Shahriyar_Moghanlou","FW","1994-12-21","Kalba","United Arab Emirates Football Association","21","2","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Iran","21","Mohammad Ghorbani","","missing_zh_label","Mohammad_Ghorbani_(footballer)","MF","2001-10-07","Al Wahda","United Arab Emirates Football Association","16","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Iran","22","Hossein Hosseini","侯赛因·侯赛尼","wikidata_zh_label","Hossein_Hosseini_(footballer,_born_1992)","GK","1992-06-30","Sepahan","Football Federation Islamic Republic of Iran","13","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Iran","23","Ramin Rezaeian","拉明·礼萨伊安","wikidata_zh_label","Ramin_Rezaeian","DF","1990-03-21","Foolad","Football Federation Islamic Republic of Iran","74","8","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Iran","24","Dennis Eckert","丹尼斯·埃克特","wikidata_zh_label","Dennis_Eckert","FW","1997-01-09","Standard Liège","Royal Belgian Football Association","0","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Iran","25","Danial Eiri","","missing_zh_label","Danial_Eiri","DF","2003-10-26","Malavan","Football Federation Islamic Republic of Iran","0","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Iran","26","Amirmohammad Razzaghinia","","missing_zh_label","Amirmohammad_Razzaghinia","MF","2006-04-11","Esteghlal","Football Federation Islamic Republic of Iran","4","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"New Zealand","1","Max Crocombe","","missing_zh_label","Max_Crocombe","GK","1993-08-12","Millwall","The Football Association","24","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"New Zealand","2","Tim Payne","","missing_zh_label","Tim_Payne_(footballer)","DF","1994-01-10","Wellington Phoenix","New Zealand Football","51","3","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"New Zealand","3","Francis de Vries","","missing_zh_label","Francis_de_Vries","DF","1994-11-28","Auckland FC","New Zealand Football","20","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"New Zealand","4","Tyler Bindon","","missing_zh_label","Tyler_Bindon","DF","2005-01-27","Sheffield United","The Football Association","25","3","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"New Zealand","5","Michael Boxall","","missing_zh_label","Michael_Boxall","DF","1988-08-18","Minnesota United FC","United States Soccer Federation","63","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"New Zealand","6","Joe Bell","","missing_zh_label","Joe_Bell_(footballer)","MF","1999-04-27","Viking","Norwegian Football Federation","32","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"New Zealand","7","Logan Rogerson","","missing_zh_label","Logan_Rogerson","FW","1998-05-28","Auckland FC","New Zealand Football","18","2","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"New Zealand","8","Marko Stamenić","","missing_zh_label","Marko_Stamenić","MF","2002-02-19","Swansea City","Football Association of Wales","39","3","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"New Zealand","9","Chris Wood","","missing_zh_label","Chris_Wood_(footballer,_born_1991)","FW","1991-12-07","Nottingham Forest","The Football Association","90","45","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"New Zealand","10","Sarpreet Singh","","missing_zh_label","Sarpreet_Singh","MF","1999-02-20","Wellington Phoenix","New Zealand Football","28","3","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"New Zealand","11","Elijah Just","","missing_zh_label","Elijah_Just","MF","2000-05-01","Motherwell","Scottish Football Association","44","9","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"New Zealand","12","Alex Paulsen","","missing_zh_label","Alex_Paulsen","GK","2002-07-04","Lechia Gdańsk","Polish Football Association","8","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"New Zealand","13","Liberato Cacace","","missing_zh_label","Liberato_Cacace","DF","2000-09-27","Wrexham","Football Association of Wales","37","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"New Zealand","14","Alex Rufer","","missing_zh_label","Alex_Rufer","MF","1996-06-12","Wellington Phoenix","New Zealand Football","26","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"New Zealand","15","Nando Pijnaker","","missing_zh_label","Nando_Pijnaker","DF","1999-02-25","Auckland FC","New Zealand Football","25","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"New Zealand","16","Finn Surman","","missing_zh_label","Finn_Surman","DF","2003-09-23","Portland Timbers","United States Soccer Federation","19","2","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"New Zealand","17","Kosta Barbarouses","","missing_zh_label","Kosta_Barbarouses","FW","1990-02-19","Western Sydney Wanderers","Football Australia","76","10","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"New Zealand","18","Ben Waine","","missing_zh_label","Ben_Waine","FW","2001-06-11","Port Vale","The Football Association","31","9","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"New Zealand","19","Ben Old","","missing_zh_label","Ben_Old","MF","2002-08-13","Saint-Étienne","French Football Federation","24","2","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"New Zealand","20","Callum McCowatt","","missing_zh_label","Callum_McCowatt","MF","1999-04-30","Silkeborg","Danish Football Association","32","4","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"New Zealand","21","Jesse Randall","","missing_zh_label","Jesse_Randall","FW","2002-08-19","Auckland FC","New Zealand Football","11","2","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"New Zealand","22","Michael Woud","","missing_zh_label","Michael_Woud","GK","1999-01-16","Auckland FC","New Zealand Football","6","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"New Zealand","23","Ryan Thomas","","missing_zh_label","Ryan_Thomas_(footballer)","MF","1994-12-20","PEC Zwolle","Royal Dutch Football Association","25","3","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"New Zealand","24","Callan Elliot","","missing_zh_label","Callan_Elliot","DF","1999-07-07","Auckland FC","New Zealand Football","11","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"New Zealand","25","Lachlan Bayliss","","missing_zh_label","Lachlan_Bayliss","MF","2002-07-24","Newcastle Jets","Football Australia","4","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"New Zealand","26","Tommy Smith","","missing_zh_label","Tommy_Smith_(footballer,_born_1990)","DF","1990-03-31","Braintree Town","The Football Association","56","2","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Spain","1","David Raya","","missing_zh_label","David_Raya","GK","1995-09-15","Arsenal","The Football Association","13","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Spain","2","Marc Pubill","","missing_zh_label","Marc_Pubill","DF","2003-06-20","Atlético Madrid","Royal Spanish Football Federation","2","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Spain","3","Álex Grimaldo","","missing_zh_label","Álex_Grimaldo","DF","1995-09-20","Bayer Leverkusen","German Football Association","14","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Spain","4","Eric García","","missing_zh_label","Eric_García_(footballer,_born_2001)","DF","2001-01-09","Barcelona","Royal Spanish Football Federation","21","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Spain","5","Marcos Llorente","","missing_zh_label","Marcos_Llorente","DF","1995-01-30","Atlético Madrid","Royal Spanish Football Federation","24","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Spain","6","Mikel Merino","","missing_zh_label","Mikel_Merino","MF","1996-06-22","Arsenal","The Football Association","43","10","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Spain","7","Ferran Torres","","missing_zh_label","Ferran_Torres","FW","2000-02-29","Barcelona","Royal Spanish Football Federation","57","24","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Spain","8","Fabián Ruiz","","missing_zh_label","Fabián_Ruiz","MF","1996-04-03","Paris Saint-Germain","French Football Federation","42","6","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Spain","9","Gavi","","missing_zh_label","Gavi_(footballer)","MF","2004-08-05","Barcelona","Royal Spanish Football Federation","30","5","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Spain","10","Dani Olmo","","missing_zh_label","Dani_Olmo","FW","1998-05-07","Barcelona","Royal Spanish Football Federation","50","12","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Spain","11","Yéremy Pino","","missing_zh_label","Yéremy_Pino","FW","2002-10-20","Crystal Palace","The Football Association","23","4","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Spain","12","Pedro Porro","","missing_zh_label","Pedro_Porro","DF","1999-09-13","Tottenham Hotspur","The Football Association","18","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Spain","13","Joan Garcia","","missing_zh_label","Joan_Garcia","GK","2001-05-04","Barcelona","Royal Spanish Football Federation","2","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Spain","14","Aymeric Laporte","","missing_zh_label","Aymeric_Laporte","DF","1994-05-27","Athletic Bilbao","Royal Spanish Football Federation","46","2","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Spain","15","Álex Baena","","missing_zh_label","Álex_Baena","MF","2001-07-20","Atlético Madrid","Royal Spanish Football Federation","17","2","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Spain","16","Rodri","","missing_zh_label","Rodri_(footballer,_born_1996)","MF","1996-06-22","Manchester City","The Football Association","62","4","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Spain","17","Nico Williams","","missing_zh_label","Nico_Williams","FW","2002-07-12","Athletic Bilbao","Royal Spanish Football Federation","30","6","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Spain","18","Martín Zubimendi","","missing_zh_label","Martín_Zubimendi","MF","1999-02-02","Arsenal","The Football Association","26","3","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Spain","19","Lamine Yamal","","missing_zh_label","Lamine_Yamal","FW","2007-07-13","Barcelona","Royal Spanish Football Federation","25","6","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
